Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,,,,,,,,,,,,,,,,,,,19,13050,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,CR-049By20180924_20180930,,,,,,,,,,,,,,,,,,20,13050,8056,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,CR-049By20180924_20180930,MS-041By20180924_20180930,,,,,,,,,,,,,,,,,21,4994,397,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,CR-049By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,,,,,,,,,,,,,,,,22,4597,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,CR-049By20180924_20180930,MS-041By20180924_20180930,LS-064By20180924_20180930,CR-049By20180924_20180930,,,,,,,,,,,,,,,-1,4597,203,30680
WB2018A00121-C00001,ME-004By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,12,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,13,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,14,10276,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,15,10276,1468,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,16,8808,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,,,,,,,,,,,,,,,,,,,,,17,8808,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,,,,,,,,,,,,,,,,,,,,18,8808,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,,,,,,,,,,,,,,,,,,,19,8808,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,,,,,,,,,,,,,,,,,,20,8808,1468,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,,,,,,,,,,,,,,,,,21,7340,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,,,,,,,,,,,,,,,,22,7340,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,,,,,,,,,,,,,,,23,7340,4404,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,,,,,,,,,,,,,,24,2936,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,,,,,,,,,,,,,25,2936,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,HM-006By20181105_20181111,,,,,,,,,,,,26,2936,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,HM-006By20181105_20181111,FT-086By20181105_20181111,,,,,,,,,,,27,2936,449,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,HM-006By20181105_20181111,FT-086By20181105_20181111,GA-601By20181105_20181111,,,,,,,,,,28,2487,92,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,HM-006By20181105_20181111,FT-086By20181105_20181111,GA-601By20181105_20181111,MS-041By20181105_20181111,,,,,,,,,29,2395,0,10276
WB2018A00121-C00001,ME-004By20181008_20181014,SP-007By20181008_20181014,PL-024By20181008_20181014,DR-007By20181008_20181014,EX-002By20181008_20181014,DM-006By20181008_20181014,PL-021By20181008_20181014,GP-005By20181008_20181014,DR-001By20181008_20181014,EX-002By20181008_20181014,DM-006By20181015_20181021,ME-006By20181015_20181021,GP-007By20181015_20181021,ME-005By20181015_20181021,ME-004By20181015_20181021,PL-018By20181015_20181021,SP-004By20181015_20181021,DR-001By20181015_20181021,EX-002By20181022_20181028,DM-005By20181022_20181028,LS-061By20181105_20181111,LS-063By20181105_20181111,LK-007By20181105_20181111,CR-049By20181105_20181111,AT-001By20181105_20181111,HM-006By20181105_20181111,FT-086By20181105_20181111,GA-601By20181105_20181111,MS-041By20181105_20181111,LS-068By20181105_20181111,,,,,,,,-1,2395,1131,10276
WB2018A00432-C00089,ME-004By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28704,897,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,27807,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27807,598,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,LS-065By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,27209,897,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,LS-065By20181029_20181104,FT-077By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,12,26312,499,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,LS-065By20181029_20181104,FT-077By20181029_20181104,ME-007By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,13,25813,0,28704
WB2018A00432-C00089,ME-004By20181015_20181021,SP-007By20181015_20181021,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-012By20181029_20181104,GP-007By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,LS-065By20181029_20181104,FT-077By20181029_20181104,ME-007By20181029_20181104,PT-118By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,14,25813,299,28704
