Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,12,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,13,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,14,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,15,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,16,46.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,46.0,1.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,,,,,,,,,,,,,,,,,,,19,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,,,,,,,,,,,,,,,,,,20,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,,,,,,,,,,,,,,,,,21,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,22,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,,,,,,,,,,,,,,,23,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,,,,,,,,,,,,,,24,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,,,,,,,,,,,,,25,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,,,,,,,,,,,,26,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,,,,,,,,,,,27,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,GA-578By20181105_20181111,,,,,,,,,,28,45.0,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,GA-578By20181105_20181111,FT-055By20181105_20181111,,,,,,,,,29,45.0,1.0836653386454183,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,GA-578By20181105_20181111,FT-055By20181105_20181111,MS-039By20181105_20181111,,,,,,,,30,43.91633466135458,0.0,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,GA-578By20181105_20181111,FT-055By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,,,,,,,31,43.91633466135458,0.2778884462151394,48.0
WB2018A00623-A00266,ME-004By20181022_20181028,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-005By20181022_20181028,PL-024By20181029_20181104,DR-006By20181029_20181104,EX-015By20181029_20181104,DM-005By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-100By20181029_20181104,OV-121By20181029_20181104,EX-012By20181029_20181104,DM-004By20181029_20181104,OV-133By20181029_20181104,GP-005By20181029_20181104,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-015By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-026By20181105_20181111,LK-004By20181105_20181111,LK-006By20181105_20181111,TM-081By20181105_20181111,GA-578By20181105_20181111,FT-055By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,LS-058By20181105_20181111,,,,,,-1,43.63844621513944,0.0,48.0
WB2018A00403-B00002,ME-004By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,12,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,13,24.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,14,24.0,1.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,15,23.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,16,23.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,HM-006By20181029_20181104,,,,,,,,,,,,,,,,,,,,,17,23.0,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,HM-006By20181029_20181104,FT-057By20181029_20181104,,,,,,,,,,,,,,,,,,,,18,23.0,0.09356950327300731,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,HM-006By20181029_20181104,FT-057By20181029_20181104,GA-603By20181105_20181111,,,,,,,,,,,,,,,,,,,19,22.906430496726994,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,HM-006By20181029_20181104,FT-057By20181029_20181104,GA-603By20181105_20181111,MS-018By20181105_20181111,,,,,,,,,,,,,,,,,,20,22.906430496726994,0.0,24.0
WB2018A00403-B00002,ME-004By20181015_20181021,CR-046By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-002By20181022_20181028,DM-005By20181022_20181028,PL-006By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-018By20181029_20181104,LS-063By20181029_20181104,LK-004By20181029_20181104,CR-049By20181029_20181104,AT-001By20181029_20181104,HM-006By20181029_20181104,FT-057By20181029_20181104,GA-603By20181105_20181111,MS-018By20181105_20181111,MS-016By20181105_20181111,,,,,,,,,,,,,,,,,21,22.906430496726994,0.0,24.0
